identificador,nombre,href,agencia,timestamp,ubicacion,CCAA,codigo_postal,planta,orientacion,precio,precio_m2,antiguedad,actualizacion,superficie_util,superficie_construida,superficie,habitaciones,baños,cocina_equipada,amueblado,terraza,armarios_empotrados,calefaccion,aire_acondicionado,ascensor,consumo,emisiones
51734621546_109800,"Apartamento en Avinguda Generalitat, 12",https://www.pisos.com/alquilar/apartamento-moncofa_centro_urbano-51734621546_109800/,Agencia no disponible,2025-02-18,castellon_castello,Comunidad Valenciana,,7.0,NORESTE,650.0,10.0,Entre 10 y 20 años,2025-02-18,,65.0,65.0,2.0,1.0,Si,Si,Si,Si,Si,Si,Si,Error al procesar consumo,Error al procesar emisiones
50926987262_109800,"Piso en Avenida de los Capuchinos, 9",https://www.pisos.com/alquilar/piso-castello_de_la_plana_norte12004-50926987262_109800/,Agencia no disponible,2025-01-22,castellon_castello,Comunidad Valenciana,12004.0,2.0,SIN ESPECIFICAR,500.0,4.0,Entre 20 y 30 años,2025-01-22,40.0,110.0,110.0,1.0,1.0,Si,Si,,Si,Si,Si,Si,"C, C","C, C"
50077512856_109800,"Piso en Barrio de Carbonaire, 31",https://www.pisos.com/alquilar/piso-la_vall_uixo_centro_urbano-50077512856_109800/,Agencia no disponible,2024-12-29,castellon_castello,Comunidad Valenciana,,2.0,ESTE,700.0,7.0,Menos de 5 años,2024-12-29,96.0,100.0,100.0,3.0,2.0,Si,Si,,,,Si,Si,Error al procesar consumo,Error al procesar emisiones
47507686666_109800,"Apartamento en calle de los Jardines, 66",https://www.pisos.com/alquilar/apartamento-moncofa_centro_urbano-47507686666_109800/,Agencia no disponible,2024-09-18,castellon_castello,Comunidad Valenciana,,4.0,NORESTE,650.0,10.0,Entre 10 y 20 años,2024-09-18,65.0,65.0,65.0,2.0,1.0,Si,Si,Si,Si,Si,Si,Si,"C, G","C, G"
50066233252_109800,"Apartamento en calle del Teniente Alloza, 7",https://www.pisos.com/alquilar/apartamento-grao12100-50066233252_109800/,Agencia no disponible,2024-12-18,castellon_castello,Comunidad Valenciana,12100.0,0.0,SIN ESPECIFICAR,590.0,13.0,Entre 30 y 50 años,2024-12-18,40.0,45.0,45.0,1.0,1.0,,,,,,,,"G, G","G, G"
47550878320_109800,"Apartamento en Carrer de Sant Blai, 76",https://www.pisos.com/alquilar/apartamento-centro_distrito12002-47550878320_109800/,Agencia no disponible,2024-09-12,castellon_castello,Comunidad Valenciana,12002.0,1.0,SUR,750.0,10.0,Entre 5 y 10 años,2024-09-12,60.0,70.0,70.0,1.0,1.0,,,,,,Si,,Error al procesar consumo,Error al procesar emisiones
50860441322_106000,Casa adosada en Avinguda de Jaime I,https://www.pisos.com/alquilar/casa_adosada-nules_centro_urbano-50860441322_106000/,GAMA,2025-01-10,castellon_castello,Comunidad Valenciana,,,SIN ESPECIFICAR,1100.0,5.0,Entre 10 y 20 años,2025-01-10,170.0,190.0,190.0,3.0,3.0,Si,Si,Si,,,,,Error al procesar consumo,Error al procesar emisiones
50841036739_109800,"Piso en Carrer de l'Hospital, 1",https://www.pisos.com/alquilar/piso-cabanes_centro_urbano-50841036739_109800/,Agencia no disponible,2025-01-17,castellon_castello,Comunidad Valenciana,,0.0,SIN ESPECIFICAR,400.0,6.0,Entre 5 y 10 años,2025-01-17,60.0,60.0,60.0,1.0,1.0,Si,Si,,,,,,Error al procesar consumo,Error al procesar emisiones
51726408481_106000,Piso en calle de Alfred Giner Sorolla,https://www.pisos.com/alquilar/piso-vinaros_nucli_urba-51726408481_106000/,GAMA,2025-02-19,castellon_castello,Comunidad Valenciana,,4.0,SIN ESPECIFICAR,800.0,6.0,Entre 20 y 30 años,2025-02-19,102.0,115.0,115.0,3.0,2.0,Si,,,Si,Si,,Si,Error al procesar consumo,Error al procesar emisiones
51685358447_109800,"Piso en Avenida del País Valenciano, 29",https://www.pisos.com/alquilar/piso-eslida_centro_urbano-51685358447_109800/,Agencia no disponible,2025-02-19,castellon_castello,Comunidad Valenciana,,1.0,SUR,400.0,3.0,Entre 30 y 50 años,2025-02-19,109.0,116.0,116.0,3.0,2.0,Si,Si,Si,,,,,Error al procesar consumo,Error al procesar emisiones
51744603987_109800,"Estudio en Carrer de Sufera, 48",https://www.pisos.com/alquilar/estudio-cabanes_centro_urbano-51744603987_109800/,Agencia no disponible,2025-02-13,castellon_castello,Comunidad Valenciana,,3.0,SIN ESPECIFICAR,450.0,9.0,Entre 10 y 20 años,2025-02-13,50.0,50.0,50.0,1.0,1.0,Si,Si,,Si,,,Si,"D, E","D, E"
51686409710_109800,"Piso en calle Cala del Puntal L,  1",https://www.pisos.com/alquilar/piso-cala_del_puntal-51686409710_109800/,Agencia no disponible,2025-02-19,castellon_castello,Comunidad Valenciana,,2.0,SIN ESPECIFICAR,890.0,6.0,Entre 30 y 50 años,2025-02-19,130.0,130.0,130.0,2.0,1.0,,Si,,Si,,,,"E, E","E, E"
51762957083_103800,"Apartamento en Avinguda de Ferrandis Salvador, 194",https://www.pisos.com/alquilar/apartamento-heliopolis_curva-51762957083_103800/,OFICASA,2025-02-21,castellon_castello,Comunidad Valenciana,,6.0,SIN ESPECIFICAR,850.0,9.0,Más de 50 años,2025-02-21,,89.0,89.0,3.0,2.0,Si,Si,Si,Si,,Si,Si,Error al procesar consumo,Error al procesar emisiones
51758864409_100500,Estudio en Centro,https://www.pisos.com/alquilar/estudio-castello_de_la_plana_sur12002-51758864409_100500/,PROPIEDADES CASTELLÓN,2025-02-21,castellon_castello,Comunidad Valenciana,12002.0,4.0,ESTE,600.0,10.0,,2025-02-21,50.0,55.0,55.0,1.0,1.0,,Si,,Si,Si,,Si,Error al procesar consumo,Error al procesar emisiones
51761696860_108500,Ático en Nucli Urbà,https://www.pisos.com/alquilar/atico-vinaros_nucli_urba-51761696860_108500/,MASTRES REALTY,2025-02-21,castellon_castello,Comunidad Valenciana,,,OESTE,650.0,8.0,,2025-02-21,72.0,75.0,75.0,2.0,1.0,Si,Si,,,Si,,Si,Error al procesar consumo,Error al procesar emisiones
25869551676_100500,Apartamento en Playa Torrenostra,https://www.pisos.com/alquilar/apartamento-torreblanca_centro_urbano-25869551676_100500/,RFL CONSULTORS,2025-02-21,castellon_castello,Comunidad Valenciana,,5.0,ESTE,450.0,5.0,Entre 10 y 20 años,2025-02-21,68.0,83.0,83.0,2.0,1.0,,Si,Si,Si,Si,Si,Si,Error al procesar consumo,Error al procesar emisiones
51729104142_513675,Piso en San Jorge - Sant Jordi,https://www.pisos.com/alquilar/piso-san_jorge_sant_jordi_centro_urbano-51729104142_513675/,Inmosantjordi,2025-02-21,castellon_castello,Comunidad Valenciana,,1.0,NORESTE,700.0,5.0,Entre 10 y 20 años,2025-02-21,95.0,125.0,125.0,3.0,2.0,Si,Si,Si,Si,,Si,Si,Error al procesar consumo,Error al procesar emisiones
50925031905_109800,"Apartamento en Avinguda de Casalduch, 50",https://www.pisos.com/alquilar/apartamento-castello_de_la_plana_sur12005-50925031905_109800/,Agencia no disponible,2025-02-06,castellon_castello,Comunidad Valenciana,12005.0,8.0,SIN ESPECIFICAR,800.0,10.0,Entre 20 y 30 años,2025-02-06,,80.0,80.0,3.0,1.0,Si,Si,,,,Si,Si,Error al procesar consumo,Error al procesar emisiones
945856909873907_109800,"Apartamento en Avinguda Generalitat, 12",https://www.pisos.com/alquilar/apartamento-moncofa_centro_urbano-945856909873907_109800/,Agencia no disponible,2025-01-09,castellon_castello,Comunidad Valenciana,,-1.0,SURESTE,700.0,9.0,Entre 5 y 10 años,2025-01-09,69.0,74.0,74.0,2.0,1.0,Si,Si,Si,Si,,,Si,"E, E","E, E"
945856909836499_109800,"Apartamento en calle Costa Rica, 28",https://www.pisos.com/alquilar/apartamento-las_atalayas_u_r_m_i_cerro_mar-945856909836499_109800/,Agencia no disponible,2024-10-01,castellon_castello,Comunidad Valenciana,,0.0,SIN ESPECIFICAR,850.0,10.0,Entre 10 y 20 años,2024-10-01,80.0,85.0,85.0,2.0,1.0,Si,Si,Si,Si,,,,"E, E","E, E"
39179286489_109800,"Apartamento en Avinguda Generalitat, 12",https://www.pisos.com/alquilar/apartamento-moncofa_centro_urbano-39179286489_109800/,Agencia no disponible,2025-01-05,castellon_castello,Comunidad Valenciana,,1.0,SURESTE,650.0,8.0,Entre 5 y 10 años,2025-01-05,70.0,74.0,74.0,2.0,1.0,,,,,,,,"E, E","E, E"
945856909429128_109800,"Apartamento en calle de Cuenca, 6",https://www.pisos.com/alquilar/apartamento-moncofa_centro_urbano-945856909429128_109800/,Agencia no disponible,2024-10-23,castellon_castello,Comunidad Valenciana,,2.0,SURESTE,600.0,9.0,Entre 10 y 20 años,2024-10-23,60.0,65.0,65.0,2.0,1.0,Si,Si,Si,Si,,Si,Si,"B, C","B, C"
945856909764110_109800,"Piso en Carrer de Marbella, 58",https://www.pisos.com/alquilar/piso-grao_de_moncofa-945856909764110_109800/,Agencia no disponible,2024-05-29,castellon_castello,Comunidad Valenciana,,1.0,NORESTE,1500.0,25.0,Entre 10 y 20 años,2024-05-29,58.0,60.0,60.0,2.0,1.0,Si,Si,Si,Si,Si,Si,Si,Error al procesar consumo,Error al procesar emisiones
945856909340746_109800,"Piso en calle Vilanova de Avinyo, nº 8",https://www.pisos.com/alquilar/piso-llandells-945856909340746_109800/,Agencia no disponible,2024-10-27,castellon_castello,Comunidad Valenciana,,2.0,SIN ESPECIFICAR,880.0,8.0,Entre 10 y 20 años,2024-10-27,95.0,98.0,98.0,3.0,2.0,Si,Si,Si,Si,,Si,Si,"G, G","G, G"
945856909461569_109800,"Apartamento en calle Francisco Ayala, 6",https://www.pisos.com/alquilar/apartamento-marina_or-945856909461569_109800/,Agencia no disponible,2024-07-16,castellon_castello,Comunidad Valenciana,,-1.0,SURESTE,550.0,9.0,Entre 10 y 20 años,2024-07-16,58.0,60.0,60.0,2.0,1.0,Si,Si,Si,Si,Si,Si,Si,"B, B","B, B"
47566673940_109800,"Piso en Carrer Illes Balears, 32",https://www.pisos.com/alquilar/piso-zona_platges-47566673940_109800/,Agencia no disponible,2024-09-05,castellon_castello,Comunidad Valenciana,,2.0,ESTE,700.0,5.0,Entre 10 y 20 años,2024-09-05,,120.0,120.0,3.0,2.0,Si,Si,Si,Si,,Si,Si,Error al procesar consumo,Error al procesar emisiones
945856908705792_109800,"Apartamento en Avenida Jardin, 45",https://www.pisos.com/alquilar/apartamento-marina_or-945856908705792_109800/,Agencia no disponible,2024-06-06,castellon_castello,Comunidad Valenciana,,1.0,SUROESTE,550.0,9.0,Entre 10 y 20 años,2024-06-06,60.0,60.0,60.0,2.0,1.0,Si,Si,Si,Si,Si,Si,Si,"B, B","B, B"
43407292913_109800,"Apartamento en Carrer del Palmeral, 41",https://www.pisos.com/alquilar/apartamento-heliopolis_curva-43407292913_109800/,Agencia no disponible,2025-02-19,castellon_castello,Comunidad Valenciana,,8.0,SIN ESPECIFICAR,590.0,9.0,Entre 20 y 30 años,2025-02-19,50.0,65.0,65.0,1.0,1.0,,,,,,,,Error al procesar consumo,Error al procesar emisiones
50890132950_109800,"Apartamento en calle Amplaries, 27",https://www.pisos.com/alquilar/apartamento-marina_or-50890132950_109800/,Agencia no disponible,2025-02-05,castellon_castello,Comunidad Valenciana,,1.0,OESTE,800.0,8.0,Entre 10 y 20 años,2025-02-05,,92.0,92.0,2.0,2.0,Si,Si,Si,Si,,Si,Si,Error al procesar consumo,Error al procesar emisiones
42525897326_109800,"Casa adosada en Avenida Jaime I, 38",https://www.pisos.com/alquilar/casa_adosada-el_balco_jaume_i-42525897326_109800/,Agencia no disponible,2024-04-27,castellon_castello,Comunidad Valenciana,,,ESTE,3000.0,37.0,Entre 10 y 20 años,2024-04-27,,81.0,81.0,2.0,2.0,Si,Si,Si,Si,,Si,,Error al procesar consumo,Error al procesar emisiones
945856909691178_109800,"Chalet unifamiliar en calle de Poniente, 2",https://www.pisos.com/alquilar/chalet_unifamiliar-grao-945856909691178_109800/,Agencia no disponible,2024-07-29,castellon_castello,Comunidad Valenciana,,,ESTE,1590.0,1.0,Entre 20 y 30 años,2024-07-29,280.0,,,4.0,3.0,Si,,Si,Si,,Si,,"E, E","E, E"
51750121710_109800,"Piso en Avenida del Rey Don Jaime, 20",https://www.pisos.com/alquilar/piso-centro_distrito12001-51750121710_109800/,Agencia no disponible,2025-02-08,castellon_castello,Comunidad Valenciana,12001.0,2.0,SIN ESPECIFICAR,350.0,3.0,Entre 30 y 50 años,2025-02-08,90.0,100.0,100.0,3.0,1.0,,,,,,,,Error al procesar consumo,Error al procesar emisiones
51759440140_100500,Dúplex en calle en Vicent Gallart,https://www.pisos.com/alquilar/duplex-el_cabanyal_el_canyamelar46011-51759440140_100500/,GESTIÓN DE VIVIENDAS,2025-02-21,valencia,Comunidad Valenciana,46011.0,1.0,NORTE,1200.0,15.0,Entre 30 y 50 años,2025-02-21,73.0,78.0,78.0,2.0,2.0,,Si,Si,Si,Si,Si,,Error al procesar consumo,Error al procesar emisiones
51734625035_100500,"Piso en calle de Carlos Dinnbier, 13",https://www.pisos.com/alquilar/piso-campanar_barrio46015-51734625035_100500/,INTERCOM VALENCIA,2025-02-21,valencia,Comunidad Valenciana,46015.0,3.0,SUR,1500.0,18.0,,2025-02-21,,80.0,80.0,2.0,1.0,Si,Si,Si,Si,,,Si,Error al procesar consumo,Error al procesar emisiones
48338036498_100900,Chalet en Platja de Puçol,https://www.pisos.com/alquilar/chalet-platja_de_pucol-48338036498_100900/,HABITALE PUZOL,2025-02-21,valencia,Comunidad Valenciana,,,SIN ESPECIFICAR,1500.0,6.0,,2025-02-21,204.0,215.0,215.0,4.0,2.0,,,Si,Si,,Si,,Error al procesar consumo,Error al procesar emisiones
5084994579_101000,Piso en Faro de Cullera,https://www.pisos.com/alquilar/piso-el_far_el_dossel46408-5084994579_101000/,ALFA TURIA S.L.,2025-02-21,valencia,Comunidad Valenciana,46408.0,,ESTE,800.0,8.0,,2025-02-21,,100.0,100.0,3.0,2.0,,Si,Si,Si,,Si,Si,Error al procesar consumo,Error al procesar emisiones
50849835479_100500,"Piso en Plaza del Picadero de Dos Aguas, 3",https://www.pisos.com/alquilar/piso-la_xerea46002-50849835479_100500/,SELECCIÓN INMOBILIARIA,2025-02-21,valencia,Comunidad Valenciana,46002.0,2.0,SUR,1950.0,17.0,Más de 50 años,2025-02-21,105.0,114.0,114.0,2.0,1.0,,Si,,Si,,Si,Si,"E, A","E, A"
50091730515_100900,Piso en Carrer Serpis,https://www.pisos.com/alquilar/piso-ciutat_jardi46022-50091730515_100900/,INMOBILIARIA AVELLANAS 24,2025-02-21,valencia,Comunidad Valenciana,46022.0,6.0,SIN ESPECIFICAR,1600.0,13.0,Entre 30 y 50 años,2025-02-21,,121.0,121.0,3.0,2.0,,,,,Si,Si,Si,Error al procesar consumo,Error al procesar emisiones
36710611362_101800,Piso en Torre en Conill-Cumbres San Antonio,https://www.pisos.com/alquilar/piso-torre_en_conill_cumbres_san_antonio46117-36710611362_101800/,SAN ANTONIO INMOBILIARIA,2024-11-06,valencia,Comunidad Valenciana,46117.0,1.0,SIN ESPECIFICAR,1700.0,14.0,,2024-11-06,,120.0,120.0,3.0,2.0,Si,,Si,Si,Si,Si,,Error al procesar consumo,Error al procesar emisiones
44203435119_108500,Piso en Sant Francesc,https://www.pisos.com/alquilar/piso-sant_francesc46002-44203435119_108500/,VIVIENDAS RIOS,2025-02-21,valencia,Comunidad Valenciana,46002.0,,SIN ESPECIFICAR,1800.0,22.0,,2025-02-21,,80.0,80.0,2.0,1.0,Si,Si,,,,Si,,Error al procesar consumo,Error al procesar emisiones
50846431191_100500,Piso en La Petxina,https://www.pisos.com/alquilar/piso-la_petxina46008-50846431191_100500/,GESTIÓN DE VIVIENDAS,2025-02-21,valencia,Comunidad Valenciana,46008.0,4.0,SIN ESPECIFICAR,1300.0,16.0,Más de 50 años,2025-02-21,75.0,81.0,81.0,1.0,1.0,,Si,Si,,Si,Si,,Error al procesar consumo,Error al procesar emisiones
51719904509_529418,Piso en calle de la Democracia,https://www.pisos.com/alquilar/piso-nou_moles46018-51719904509_529418/,AP REALTY AGENCY,2025-02-20,valencia,Comunidad Valenciana,46018.0,1.0,SURESTE,1700.0,10.0,Entre 30 y 50 años,2025-02-20,90.0,170.0,170.0,3.0,2.0,Si,Si,Si,Si,Si,Si,Si,Error al procesar consumo,Error al procesar emisiones
50926912817_100500,Piso en Sant Francesc,https://www.pisos.com/alquilar/piso-la_xerea46003-50926912817_100500/,SELECCIÓN INMOBILIARIA,2025-02-21,valencia,Comunidad Valenciana,46003.0,3.0,ESTE,1650.0,13.0,Más de 50 años,2025-02-21,95.0,121.0,121.0,2.0,2.0,,Si,Si,Si,Si,Si,,"E, A","E, A"
45068955314_511366,"Apartamento en Plaza de la Rosa de los Vientos, 14",https://www.pisos.com/alquilar/apartamento-playa_de_gandia-45068955314_511366/,INMO SERVIMAR,2024-06-28,valencia,Comunidad Valenciana,,4.0,ESTE,1300.0,13.0,Entre 5 y 10 años,2024-06-28,80.0,95.0,95.0,3.0,2.0,Si,Si,Si,,Si,Si,Si,Error al procesar consumo,Error al procesar emisiones
51754639638_100500,Piso en Carrer de Maties Perelló,https://www.pisos.com/alquilar/piso-russafa46005-51754639638_100500/,INMO LUCKY,2025-02-21,valencia,Comunidad Valenciana,46005.0,2.0,ESTE,1350.0,18.0,Entre 30 y 50 años,2025-02-21,66.0,74.0,74.0,2.0,1.0,,,,Si,Si,Si,Si,"E, E","E, E"
47528550846_100500,Piso en Sant Francesc,https://www.pisos.com/alquilar/piso-el_pla_del_remei46004-47528550846_100500/,ALAIN SERVICIOS INMOBILIARIOS,2025-02-21,valencia,Comunidad Valenciana,46004.0,2.0,ESTE,2700.0,10.0,Más de 50 años,2025-02-21,250.0,264.0,264.0,4.0,3.0,,,,Si,,Si,Si,Error al procesar consumo,Error al procesar emisiones
31690769526_100500,Ático en calle de En Llop,https://www.pisos.com/alquilar/atico-sant_francesc46002-31690769526_100500/,MY HOME VALENCIA,2025-02-21,valencia,Comunidad Valenciana,46002.0,5.0,SIN ESPECIFICAR,1200.0,36.0,Más de 50 años,2025-02-21,30.0,33.0,33.0,1.0,1.0,,,Si,Si,Si,,Si,"G, G","G, G"
51766323175_100500,Piso en Mestalla,https://www.pisos.com/alquilar/piso-el_pla_del_real_mestalla46021-51766323175_100500/,MY HOME VALENCIA,2025-02-21,valencia,Comunidad Valenciana,46021.0,1.0,SUR,1200.0,20.0,Más de 50 años,2025-02-21,55.0,60.0,60.0,3.0,1.0,,,Si,Si,Si,Si,Si,"D, D","D, D"
50907202887_518163,Piso en calle de Cirilo Amorós,https://www.pisos.com/alquilar/piso-el_pla_del_remei46004-50907202887_518163/,FOINGEST INMOBILIARIA,2025-02-12,valencia,Comunidad Valenciana,46004.0,5.0,ESTE,1800.0,11.0,Más de 50 años,2025-02-12,150.0,160.0,160.0,4.0,2.0,Si,,,Si,Si,Si,Si,Error al procesar consumo,Error al procesar emisiones
51678939963_100200,Piso en Sant Josep-Els Metalls,https://www.pisos.com/alquilar/piso-sant_josep_els_metalls-51678939963_100200/,Estudio Puerto De Sagunto Sl,2025-02-15,valencia,Comunidad Valenciana,,,SIN ESPECIFICAR,1100.0,12.0,Menos de 5 años,2025-02-15,,90.0,90.0,4.0,2.0,Si,,Si,,,Si,Si,Error al procesar consumo,Error al procesar emisiones
51731287582_100200,Piso en Russafa,https://www.pisos.com/alquilar/piso-russafa46005-51731287582_100200/,ESTUDIO INMOBILIARIO RUZAFA,2025-02-07,valencia,Comunidad Valenciana,46005.0,6.0,SIN ESPECIFICAR,1450.0,20.0,Más de 50 años,2025-02-07,,72.0,72.0,1.0,2.0,Si,,,,,Si,Si,Error al procesar consumo,Error al procesar emisiones
50858955189_100500,Piso en El Carme,https://www.pisos.com/alquilar/piso-el_carme46003-50858955189_100500/,SERINFO,2025-02-21,valencia,Comunidad Valenciana,46003.0,3.0,SIN ESPECIFICAR,900.0,16.0,,2025-02-21,,55.0,55.0,1.0,1.0,Si,Si,,,,Si,,Error al procesar consumo,Error al procesar emisiones
50898256637_526046,"Piso en Avinguda del General Avilés, 39",https://www.pisos.com/alquilar/piso-benicalap_barrio46015-50898256637_526046/,HOGARES PREMIUM VALENCIA,2025-02-14,valencia,Comunidad Valenciana,46015.0,8.0,NORTE,1400.0,12.0,Entre 5 y 10 años,2025-02-14,105.0,116.0,116.0,3.0,2.0,Si,Si,Si,Si,Si,Si,Si,Error al procesar consumo,Error al procesar emisiones
50092069147_518163,Dúplex en Ciutat de Les Arts I de Les Ciències,https://www.pisos.com/alquilar/duplex-ciutat_de_les_arts_i_de_les_ciencies46013-50092069147_518163/,FOINGEST INMOBILIARIA,2025-02-12,valencia,Comunidad Valenciana,46013.0,0.0,SURESTE,1600.0,17.0,Entre 30 y 50 años,2025-02-12,80.0,90.0,90.0,3.0,2.0,Si,Si,,Si,Si,Si,Si,Error al procesar consumo,Error al procesar emisiones
50914211532_109300,Apartamento en El Puig de Santa Maria,https://www.pisos.com/alquilar/apartamento-el_puig_de_santa_maria_centro_urbano-50914211532_109300/,GREEN ESTATE,2025-02-21,valencia,Comunidad Valenciana,,5.0,ESTE,1050.0,11.0,,2025-02-21,95.0,95.0,95.0,2.0,2.0,,Si,,,,Si,Si,Error al procesar consumo,Error al procesar emisiones
50030142345_108900,Piso en Carrer de Quart,https://www.pisos.com/alquilar/piso-el_botanic46008-50030142345_108900/,INMOBILIARIA PIQUER,2025-02-21,valencia,Comunidad Valenciana,46008.0,4.0,SURESTE,1300.0,15.0,Más de 50 años,2025-02-21,76.0,83.0,83.0,1.0,2.0,Si,,,Si,,,Si,Error al procesar consumo,Error al procesar emisiones
51718968475_108600,"Piso en calle de Finestrat, 7",https://www.pisos.com/alquilar/piso-montolivet46006-51718968475_108600/,EXPERCASA,2025-02-21,valencia,Comunidad Valenciana,46006.0,,NOROESTE,1300.0,12.0,Más de 50 años,2025-02-21,,105.0,105.0,4.0,1.0,Si,,,,,Si,Si,Error al procesar consumo,Error al procesar emisiones
50046265191_108900,Piso en Sagunto,https://www.pisos.com/alquilar/piso-antiga_moreria-50046265191_108900/,"ALQUILER SEGURO,S.A.",2025-02-21,valencia,Comunidad Valenciana,,3.0,SIN ESPECIFICAR,695.0,8.0,,2025-02-21,,85.0,85.0,2.0,2.0,Si,,Si,Si,,,Si,Error al procesar consumo,Error al procesar emisiones
50844721384_100500,Piso en Exposició,https://www.pisos.com/alquilar/piso-el_pla_del_real_mestalla46010-50844721384_100500/,CAPICASALCONSULTORES,2025-02-18,valencia,Comunidad Valenciana,46010.0,2.0,OESTE,1800.0,18.0,Más de 50 años,2025-02-18,,100.0,100.0,3.0,1.0,,Si,,Si,,Si,Si,Error al procesar consumo,Error al procesar emisiones
50860734938_526046,"Piso en Carrer de la Vall d'Aiora, 6",https://www.pisos.com/alquilar/piso-pobles_de_oest_beniferri46015-50860734938_526046/,HOGARES PREMIUM VALENCIA,2025-02-14,valencia,Comunidad Valenciana,46015.0,1.0,NOROESTE,1500.0,10.0,Menos de 5 años,2025-02-14,97.0,146.0,146.0,3.0,2.0,Si,,Si,Si,Si,Si,Si,Error al procesar consumo,Error al procesar emisiones
51711666677_109300,"Loft en Carrer de la Creu Roja, 1",https://www.pisos.com/alquilar/loft-xirivella_centro_urbano46950-51711666677_109300/,GREEN ESTATE,2025-02-21,valencia,Comunidad Valenciana,46950.0,1.0,SIN ESPECIFICAR,900.0,12.0,Entre 10 y 20 años,2025-02-21,,70.0,70.0,1.0,1.0,Si,Si,,,Si,Si,Si,Error al procesar consumo,Error al procesar emisiones
51759167408_995590,Ático en Carrer de Vilamarxant,https://www.pisos.com/alquilar/atico-riba_roja_de_turia_centro_urbano-51759167408_995590/,MAJOR 28 SERVICIOS INMOBILIARIOS,2025-02-20,valencia,Comunidad Valenciana,,5.0,SUR,900.0,7.0,Entre 10 y 20 años,2025-02-20,110.0,120.0,120.0,3.0,1.0,Si,,Si,Si,Si,Si,Si,Error al procesar consumo,Error al procesar emisiones
